did,group,followers_count,total_likes,avg_jump_size,valid_post_count
did:plc:elzrlmbedeazliyyhgpozydh,WANNABE,1564,2070,9.75373134328358,268
did:plc:fgaquljigtpyauomks26gjgk,WANNABE,1563,973,3.668724279835391,486
did:plc:yvuoy6v7y2yzhpvw52hnywpu,WANNABE,1563,542,2.1015228426395938,591
did:plc:zzsnup26ohlguhdchfbq4vjw,WANNABE,1563,197,1.623342175066313,377
did:plc:4gfhlbxsm24opovzjirbf62c,WANNABE,1563,3300,4.178423236514523,1205
did:plc:bgtpuq5rjxll64famq3fpzjk,WANNABE,1562,892,11.736363636363636,110
did:plc:zh6ehazbgysqkoylzs5mgv7i,WANNABE,1561,4497,3.2537834691501746,2577
did:plc:nze65mr7kto3u6qu3vk3bkcj,WANNABE,1561,21703,11.446407065435569,2491
did:plc:5ijlfbmtfpow2gz2ejll4dvg,WANNABE,1561,5141,56.66990291262136,103
did:plc:p4patcp6ur33h2i6w3ll4yax,WANNABE,1560,3231,5.06345957011259,977
did:plc:3cluxbtsvhacakadrzqxcmsb,WANNABE,1560,7465,163.0909090909091,55
did:plc:g3z4xqpjs7yjasium4hzuwa7,WANNABE,1560,587,1.8742203742203745,962
did:plc:2npxlha4k3pila6znwxbllna,WANNABE,1559,1019,6.203252032520325,246
did:plc:vzaxc2idqnxovkqscsa3tvvi,WANNABE,1559,1526,10.272727272727272,187
did:plc:m5aaclebp2k3yeehyl43g6w2,WANNABE,1558,131,2.262295081967213,122
did:plc:x3k2vdumtkql7oploqfub7zg,WANNABE,1558,1715,5.3538461538461535,455
did:plc:zcaztmvlrkhiuftyx52gmexr,WANNABE,1558,841,2.126840317100793,883
did:plc:2pwwlrs3fdq3cgnxstqmyd7v,WANNABE,1557,63,2.4565217391304346,46
did:plc:ohvgbs7ajg27whew5v6kxlqq,WANNABE,1557,574,2.9927884615384617,416
did:plc:rg5vqmwacotggfqkclqlgkhz,WANNABE,1556,1433,3.186301369863014,730
did:plc:k2x6dnw2jyxjeiaur4yq3mxy,WANNABE,1556,416,6.4,85
did:plc:lhwbcl4qggtkw2ngwsbijcq2,WANNABE,1554,1635,4.753036437246964,494
did:plc:bu5gjrssqafieeu6i3i4ilam,WANNABE,1554,8521,29.586666666666662,375
did:plc:236dvobh34todocgslctj4oe,WANNABE,1554,8168,45.45049504950495,202
did:plc:npal4mziqoymbx42jmd3h5d7,WANNABE,1553,8406,8.888042650418887,1313
did:plc:xyo4brjlnr7v6b5ksmhdpado,WANNABE,1552,2561,17.151162790697676,172
did:plc:nwnrlmraccbczltkkhjtlazr,WANNABE,1550,634,7.615384615384615,104
did:plc:awehtzvdtjpi3zo2o33wmbsk,WANNABE,1550,4312,4.835396941005098,1373
did:plc:zmjpok6337wwufoozyv3jepm,WANNABE,1549,341,4.231884057971015,138
did:plc:hcylqolno3xc7zdnipdexcog,WANNABE,1549,2829,5.566166439290587,733
did:plc:gasmavxkiu4qwargkaioty35,WANNABE,1549,2052,2.54006309148265,1585
did:plc:hvikqubncsxdig34gv44c6xn,WANNABE,1549,1782,4.368678629690049,613
did:plc:2fdcuxawqb6cysqh6d7smdn3,WANNABE,1549,1129,3.1223328591749646,703
did:plc:qu52z3zxmavleesv54rndz43,WANNABE,1548,1741,4.32258064516129,620
did:plc:ry222oqgxobfvzryafv5ihun,WANNABE,1547,39,1.728813559322034,59
did:plc:txv7igzcf262ircvwtsq4jjx,WANNABE,1547,11480,12.546372819100092,1089
did:plc:3tmodyji2ir3n6qkljnmevdb,WANNABE,1546,1536,10.22222222222222,189
did:plc:auwje2uznymdkcjpv7kilhil,WANNABE,1545,1196,29.25925925925926,54
did:plc:fuc5px7aa5hudprpvlkwsdze,WANNABE,1545,3782,6.682170542635659,774
did:plc:2h4pqihxtdtm5zshm4ueigel,WANNABE,1544,496,4.472527472527473,182
did:plc:6ydksqmdcz6nreadftvdf35l,WANNABE,1544,692,4.276595744680851,282
did:plc:up6r3o2d6ey4mopdluemudmi,WANNABE,1544,1844,3.483050847457627,944
did:plc:syfkmpyncythjmlhm4ighmtj,WANNABE,1544,1747,16.493333333333332,150
did:plc:cb5irexv5mho6hiabpyq6spr,WANNABE,1544,2455,19.830065359477125,153
did:plc:mrkytbspcemgkkctqjk4f72i,WANNABE,1544,2655,6.454545454545454,539
did:plc:o43e6ifhamrb5vznnnm3vzby,WANNABE,1544,3186,11.533333333333331,435
did:plc:gly3mpfivzym5mlfp62ovttc,WANNABE,1543,6,1.7,10
did:plc:hq2ww7tyulydxbl6sobr4now,WANNABE,1543,41,7.0,8
did:plc:5kvr6sjz75iq6wlrhlaphdiq,WANNABE,1543,37,1.86,50
did:plc:obawk2cxudrigvraykmygxac,WANNABE,1543,1279,4.096311475409836,488
did:plc:e7llykklvesjxnl342jhxnsq,WANNABE,1542,5663,6.304411764705883,1360
did:plc:ybbol22rbeedfongm7bnom3m,WANNABE,1542,6396,9.437908496732026,918
did:plc:4v2u22ld7vhhznndxbd6wv6w,WANNABE,1542,426,4.379746835443038,158
did:plc:sthdz7w73ejqk3mr365qazyf,WANNABE,1542,396,5.643478260869565,115
did:plc:bw76xh2ihip6dlxeivjlw2pv,WANNABE,1542,3543,6.041259500542888,921
did:plc:imej7n6xs6aeilyut2bpw6ya,WANNABE,1542,45,1.618421052631579,76
did:plc:eyflkl7pvhb2x4lhoayvljdp,WANNABE,1541,5348,5.313167259786477,1405
did:plc:kakaq3enh737i653dstkh26c,WANNABE,1541,261,3.4726027397260277,146
did:plc:grp22zbiizhiltfuwmtq5oym,WANNABE,1541,1455,4.773420479302832,459
did:plc:tslpulpgpnx5hcinvjtcrhzw,WANNABE,1540,493,3.180147058823529,272
did:plc:mp7q2c7tm7cgfxiwcrfqhxmo,WANNABE,1540,139,4.017241379310345,58
did:plc:3pvpq44fharhsyywnseloml3,WANNABE,1539,56,4.722222222222222,18
did:plc:ubf3gomomjhqxibzp4kr5djb,WANNABE,1539,907,5.03921568627451,255
did:plc:zibjbiathneljt5jcqqxz7ef,WANNABE,1539,2368,12.835555555555556,225
did:plc:53zwsi7adhfih3khsihouxl3,WANNABE,1538,2927,25.65891472868217,129
did:plc:w4vsjmek67d7picjohdoj6qj,WANNABE,1538,6541,26.17142857142857,280
did:plc:oddey3uhwwxfs4yhn6egrowx,WANNABE,1537,96,10.0,11
did:plc:uaovc4qwcalhekl3curoatao,WANNABE,1537,946,3.646464646464647,396
did:plc:wwpnca4bnlfui6vzvyyuac3l,WANNABE,1537,2025,5.89873417721519,474
did:plc:7ine2b2xi2h2cxbfsjdcw4cp,WANNABE,1537,4690,11.52428810720268,597
did:plc:q2jqkp75363uh5bp54eubsvr,WANNABE,1537,6390,4.471944323618965,2299
did:plc:bax6bvykutlx7nrw52uzfzob,WANNABE,1537,422,6.57,100
did:plc:eo4lofoyj3lteswbnwee2ocj,WANNABE,1537,8942,35.65185185185185,270
did:plc:e33cv4mtni2s3v3uqeum4j7f,WANNABE,1537,628,27.48148148148148,27
did:plc:vdf45bcgtkfb4b5xuq5gs3lr,WANNABE,1536,976,5.31640625,256
did:plc:hykchosxxymzyv4g3u4sil44,WANNABE,1536,1769,4.147787610619469,1130
did:plc:pszsihtdygeqixain3cncsd4,WANNABE,1536,233,1.1130195809000345,2911
did:plc:sf37egsagxhouu7unlcuphru,WANNABE,1535,334,5.11214953271028,107
did:plc:gprnt72k5ediqv4phk635ih3,WANNABE,1535,3974,6.843446601941747,824
did:plc:q6ohlr3vzvv2lv64xxkmnv23,WANNABE,1535,1092,4.164835164835165,455
did:plc:oqmhdmxsclmqcvylgtfolqte,WANNABE,1535,204,1.8027681660899653,289
did:plc:4xxn7sywjis2f5fcu2umu6rn,WANNABE,1535,1282,4.977329974811084,397
did:plc:afadfzh7dasdqx54sbgcrvpy,WANNABE,1534,3158,35.64912280701754,114
did:plc:4dzo5u2fybx6i5zy3mfuvyri,WANNABE,1534,487,2.9401408450704225,284
did:plc:qtj66og5jgggwq3xu22ueomd,WANNABE,1534,1901,12.24074074074074,216
did:plc:b36nzwqde2sb2vnoz7urev2q,WANNABE,1533,12124,6.843174846625767,2608
did:plc:gifu3hzznodf2oo3g4txgmhv,WANNABE,1533,157,3.114583333333333,96
did:plc:o2j56mpcptsz64gos5l77qc6,WANNABE,1532,36,2.025,40
did:plc:xjhlbgkaialoqcsrebskdd7z,WANNABE,1532,183,3.9166666666666665,72
did:plc:yyfxoc2etdcnwc2skpvlhq4f,WANNABE,1532,447,2.043388429752066,484
did:plc:cadqdi73y42n3mxooenna6nk,WANNABE,1531,3543,53.478873239436616,71
did:plc:atfvyf7w5fk7e5fw7hd3sdeo,WANNABE,1531,710,4.602620087336245,229
did:plc:i2e3ck22d6y2zd3vmwnagp34,WANNABE,1530,211,2.51,200
did:plc:xl73tk6fptttlge6h7j3ireq,WANNABE,1529,516,5.131944444444445,144
did:plc:omqr622pcwppzaaajxye6vst,WANNABE,1529,15120,70.37219730941705,223
did:plc:4z7dtqp6ccjghk4e2nc7sfqb,WANNABE,1528,4124,17.619760479041915,334
did:plc:6utsr2nnvmvdcbl2362hn3el,WANNABE,1528,852,11.758620689655173,87
did:plc:6z5ukven6blrpxpqda4az7wq,WANNABE,1527,1686,3.2471131639722866,866
did:plc:olozipbmk2zj3tvwcjln6fks,WANNABE,1525,3711,18.47659574468085,235
did:plc:dlz4edlwc3siod3ay3xeelzq,WANNABE,1525,3193,10.36923076923077,390
did:plc:iidt5gdvln5uryv4rg6uxe5h,WANNABE,1525,67,3.92,25
did:plc:tjbm5iwtc54n5njl2pip5uzb,WANNABE,1525,917,3.082692307692308,520
did:plc:c3dke53pszc7z6562jkhxwku,WANNABE,1525,9192,10.618081180811808,1084
did:plc:gm66i776o7lv4pacum6dyzvw,WANNABE,1524,497,1.7984496124031009,903
did:plc:xvlx3hflamkk4eat3iqlylnt,WANNABE,1524,1120,3.5750528541226214,473
did:plc:6biolnr6lrxnzhpue2mmbtko,WANNABE,1524,6660,12.980538922155688,668
did:plc:yrpzpckptr6bfl7ynduyb4h5,WANNABE,1523,76,7.75,12
did:plc:sc5ibbxmyup2dw4we5zflimx,WANNABE,1523,2899,4.922985781990521,844
did:plc:6epg2k22rhswiqaumgrqaqma,WANNABE,1522,510,1.3071866783523225,2282
did:plc:fnpbrucaw76tv5pclxbjr3y5,WANNABE,1521,329,2.6607142857142856,280
did:plc:yl4ilhuifjvwr4serkr5e5eb,WANNABE,1521,4275,6.512899896800826,969
did:plc:oyzatboanf3omf2eievuwzwd,WANNABE,1520,4123,6.4034334763948495,932
did:plc:sbty34wvvyglxsadlso5dyg2,WANNABE,1520,1114,5.171779141104294,326
did:plc:tseqb2c2bcymtvielehp6ogt,WANNABE,1518,6419,9.108695652173912,874
did:plc:b4giciiaxwhmxj4t4gqh3ese,WANNABE,1518,50,2.255813953488372,43
did:plc:etsoigd4ua5vsmwxpv6leo3e,WANNABE,1518,68,2.5303030303030303,66
did:plc:vgdwohw5iqdlqxarugyujfcj,WANNABE,1517,2331,7.934604904632152,367
did:plc:3g245rssvojeb7c6waaq2s2d,WANNABE,1517,16328,9.720636406176885,2137
did:plc:aocycqa2yovqnvtj7nesy3nq,WANNABE,1516,599,27.03703703703704,27
did:plc:hm3ga5fnrfscyyiyp5schedm,WANNABE,1515,46,3.75,20
did:plc:k3yoydv2j2mxfsraqrp3ngu5,WANNABE,1515,532,13.577777777777778,45
did:plc:bfjabzt6jlhojjvjtgfnzrn6,WANNABE,1515,1746,47.93617021276596,47
did:plc:f4hdmgkqp5do773wh54um6hl,WANNABE,1514,104,3.333333333333333,48
did:plc:ngj5at6wiqst6kcgbuaima3x,WANNABE,1514,6919,10.920094007050528,851
did:plc:42ja5zm6eqbxfr25f6nammap,WANNABE,1513,273,9.6,35
did:plc:mfbrj3vfjsvz2dtwi7i26vsd,WANNABE,1513,518,4.205,200
did:plc:6mahylsnklrcpbp3vyzwcy5p,WANNABE,1512,111,3.1206896551724137,58
did:plc:kta3m4mg66vijl37xnzetb5o,WANNABE,1512,532,2.6866096866096867,351
did:plc:xj42d6f5kmjdoqgywddx5eyu,WANNABE,1512,6,2.125,8
did:plc:codnul3sclqcqa4sp5d6k57w,WANNABE,1511,1937,4.036458333333333,768
did:plc:otq6ntzsld4isb7y72gxwnfy,WANNABE,1511,5654,3.175874468780647,3059
did:plc:zict2f3qd5ed6z2ydjk3dcq6,WANNABE,1510,6550,4.853039731929153,2089
did:plc:2knapqxil2cbpuazttgkug2f,WANNABE,1510,1313,28.925925925925927,54
did:plc:rbnncifovvdk3iy3byxnzcfi,WANNABE,1510,1362,2.799575821845175,943
did:plc:ewm7tffeka4cnexg2grirth4,WANNABE,1510,9010,19.702912621359225,515
did:plc:hzn62zgeah3uzasupdcmypht,WANNABE,1510,6662,18.700223713646533,447
did:plc:t7elamylde3sqwevufelg65e,WANNABE,1510,1423,6.161585365853658,328
did:plc:sod6fdm7beeebzgarljq4x6z,WANNABE,1509,1558,58.74285714285714,35
did:plc:zi34ngy3asfqz6uqf3gyptso,WANNABE,1509,212,8.375,32
did:plc:ybqkf2mtfbwx3qhga63mttja,WANNABE,1508,61,1.135135135135135,629
did:plc:r73tupk2qdjt4bvqujifuoc7,WANNABE,1508,75,4.708333333333333,24
did:plc:emumfgbbmqmncgsdsbnruhhh,WANNABE,1508,706,3.0675675675675675,592
did:plc:sholz35omxfbyazcasbgu2io,WANNABE,1508,654,5.832214765100671,149
did:plc:pgffnr35orvdgxmhoku6suab,WANNABE,1508,280,10.257142857142858,35
did:plc:ai4e6sn5m5zhueoeetnkjoql,WANNABE,1507,457,2.92,325
did:plc:56r6ylb5dksjyap6j2q54klt,WANNABE,1507,1155,5.7407407407407405,270
did:plc:h65ctjpml6jsxrtjfftk2kmt,WANNABE,1507,1545,2.910990009082652,1101
did:plc:pwhpkosvkaeaa4wmk7y6g25i,WANNABE,1507,457,1.210384356035064,2966
did:plc:xkevbrfxk5qt5ers3ml32qkb,WANNABE,1507,3431,28.401360544217688,147
did:plc:l7ypqrp3cf22mymp5fg4gsgf,WANNABE,1506,4078,5.794661190965092,974
did:plc:vtckznd3xglyd3p4z73dcqfm,WANNABE,1506,5296,3.929732313575526,2092
did:plc:s4hpvwbklq4wvedq3qqcgp6e,WANNABE,1506,4248,3.450847457627119,2360
did:plc:owo5kzxuriuznm6yvconb66y,WANNABE,1505,5156,17.572580645161292,372
did:plc:h4za2pqsrdt2sgbwtitqrvnf,WANNABE,1505,515,7.007246376811594,138
did:plc:wupnv3orkyfjbe47mc5vshas,WANNABE,1505,233,4.031914893617022,94
did:plc:rtd3jsvucvxxzfwiriu4hjok,WANNABE,1504,7911,10.688413948256468,889
did:plc:kkq6d66de3nhcjrun54w25pc,WANNABE,1504,1683,1.7568600208405696,2879
did:plc:izft4kzttvlbvw5bfnhdbqqa,WANNABE,1504,401,34.23076923076923,13
did:plc:j7vj5wokcutei343cckwtex5,WANNABE,1504,181,4.521739130434782,69
did:plc:ekn6dy3iymj7xvtqtqhsseh5,WANNABE,1503,4243,5.848282442748092,1048
did:plc:3vpi24bkfufdcggos5jssghx,WANNABE,1503,364,3.1218487394957983,238
did:plc:jlqlkpazwa65jgtulpvmvszu,WANNABE,1502,5146,5.513870541611625,1514
did:plc:nfji7cukhlzkoo2pj6lo5l7x,WANNABE,1502,634,22.44736842105263,38
did:plc:zcojgjza3eqgceravpkk4dan,WANNABE,1502,1649,3.19953596287703,862
did:plc:er2e4s56ohzin6cznywp5xu5,WANNABE,1502,164,3.611940298507463,67
did:plc:gwzfd34qr2jm4i3o2dg2v542,WANNABE,1502,18935,15.261548471047496,1537
did:plc:epfkaod2yz2a6jjndhkpqaux,WANNABE,1502,1291,7.180769230769231,260
did:plc:2lfjasuwjklsv5oo7o6y5xrs,WANNABE,1501,443,1.7802690582959642,669
did:plc:ra5s46qah26xnxpjsynp27oc,WANNABE,1501,2158,3.4130859375,1024
did:plc:oiz6uqvgqmdw7cj3h2ybgqpc,WANNABE,1501,28,1.3867924528301887,106
did:plc:kyyhntqftsgexvd4g5s3yi7s,WANNABE,1499,1922,3.8472222222222223,792
did:plc:t7brwxrw7mngbgmwl5mrkywe,WANNABE,1498,754,3.47979797979798,396
did:plc:shzibny5ei4hiiqgbiaf5nvi,WANNABE,1498,45,1.0209205020920502,2868
did:plc:266oaas3toce75zomeoyjqdd,WANNABE,1498,289,2.4690265486725664,226
did:plc:4cldaklx45ktg5pxg6zhgtet,WANNABE,1498,3873,3.4049773755656108,1768
did:plc:y7evoe5dsuazfy67xco7yynh,WANNABE,1498,175,2.1870967741935483,155
did:plc:wdhan6amim26q6afyvv5zznb,WANNABE,1497,7019,3.627052602282216,3593
did:plc:4dz4xippzbmrlbog7ruflp63,WANNABE,1497,127,2.9444444444444446,72
did:plc:254gyvm55l66zfy6buxpbg3d,WANNABE,1497,24861,38.475935828877006,748
did:plc:xtsrroqmsjfnm7z36faohhuk,WANNABE,1496,1485,17.0873786407767,103
did:plc:eqwxilhkssuup2mesa33kwnh,WANNABE,1496,405,3.474747474747475,198
did:plc:hgxnbyfotq6e6gfos6hbndoq,WANNABE,1496,2126,14.971098265895954,173
did:plc:giql2xo2wgth3yb22aajtua3,WANNABE,1496,11370,10.29669540229885,1392
did:plc:tmqcy2m36llcocnf6kvpdrsh,WANNABE,1496,9850,4.837473167739957,3261
did:plc:ncyd4ycumcv2aaxpi2wbsfea,WANNABE,1496,2372,3.1792828685258963,1255
did:plc:kycgorhnkscxvfruaqq2ly7p,WANNABE,1496,324,2.385159010600707,283
did:plc:juohpmctshugg3rwacusembu,WANNABE,1496,1657,6.106728538283063,431
did:plc:6t2j2pufpmuzwovkllnd2qul,WANNABE,1496,18512,9.167863894139886,2645
did:plc:cq3eestgetw4s6daedow42iq,WANNABE,1496,154,2.156862745098039,153
did:plc:qft3kzs2mmdeqowxafzgz4l4,WANNABE,1495,659,2.5267175572519083,524
did:plc:udzzyndgp3kmm6cyfcbdpb66,WANNABE,1494,3021,2.959420289855073,1725
did:plc:ostdccmqsutoaluedikicsfq,WANNABE,1494,239,4.894117647058824,85
did:plc:37q7gy35qvyfr2yf3wie7b2l,WANNABE,1493,102,4.15,40
did:plc:ggce3gmv3x4ibhambw74hlkt,WANNABE,1493,1430,3.995744680851064,705
did:plc:xwu7mdlbeysxhnbn4eawhbbt,WANNABE,1493,102,3.272727272727273,55
did:plc:xgwzapxypdcdmqbexwvnsu3z,WANNABE,1493,1730,12.415204678362572,171
did:plc:nm5ux7vbpj75kqqnigv7zwjo,WANNABE,1493,1609,5.017647058823529,510
did:plc:7r65vnd64ucdi64nnrkzocmo,WANNABE,1492,1490,3.8054711246200608,658
did:plc:6iisc5trnlj3b34xh4l7b464,WANNABE,1492,2931,34.06611570247934,121
did:plc:exrsppze7lp44sh5ysfgm63e,WANNABE,1491,1098,4.993902439024391,328
did:plc:z2lprhiuj42uwy3b3dywyg36,WANNABE,1491,1038,2.6121212121212123,825
did:plc:nur7rd3p7l7rmvf2gl5okmcg,WANNABE,1491,917,3.5,414
did:plc:h6jsrxd4nsa2wgzr3ar26bhn,WANNABE,1491,4619,15.830188679245284,371
did:plc:bxty5kctelmhtaxhye65pys7,WANNABE,1490,1907,55.36363636363637,44
did:plc:jsigjg3gmwuer4nhos4tkapq,WANNABE,1490,3994,11.232779097387173,421
did:plc:zuld3zb6cubxvhcyipeiwxhs,WANNABE,1489,906,2.837462834489594,1009
did:plc:sqyovr4haphg6cksy3htx27z,WANNABE,1489,1509,2.5745454545454547,1100
did:plc:bu52bkiurqxbrih4asgycvud,WANNABE,1489,2724,69.86,50
did:plc:p6nkeu3yzoc6eecn7ohfp74g,WANNABE,1488,5225,5.2802404207362885,1331
did:plc:golcikxzor6gq3iiq2rq2ktc,WANNABE,1488,1881,5.954853273137697,443
did:plc:xhbhlwzzpopryo2kudwnyobf,WANNABE,1487,101,9.571428571428571,14
did:plc:vhathvb3mvswormzchynjzdo,WANNABE,1487,486,1.8879870129870129,616
did:plc:6lvart2n7nkwrorxfo45oqvy,WANNABE,1487,958,2.4559023066485755,737
did:plc:i6e3i4k32mjtvzbq7dqhmlgd,WANNABE,1486,1306,7.790322580645161,248
did:plc:ywmvuzc64nhieavhxy3nsczh,WANNABE,1486,419,1.2241929762327066,2819
did:plc:mujdmpy35feaj6a2nyu2zybu,WANNABE,1486,629,6.370860927152318,151
did:plc:qz3jw6pcjrn3rw5ftwwiuj5o,WANNABE,1485,3160,4.676565008025682,1246
did:plc:46lyxi2lgct2bplf5e5sqtqe,WANNABE,1485,32986,23.0,1915
did:plc:m7v7afrqhymoykm6chjgciav,WANNABE,1485,654,3.3896848137535818,349
did:plc:4xiu2rr7blguukgzutr5pjbu,WANNABE,1485,12579,6.378878094641179,3191
did:plc:xn7yautffeaqvdkzzatqs3ou,WANNABE,1484,3227,13.156695156695156,351
did:plc:vxq5li7q5zrkw3fgx7e3ubri,WANNABE,1484,155,1.843636363636364,275
did:plc:hzbld4bc5b7g3ysq76qr4de3,WANNABE,1484,1101,9.531468531468532,143
did:plc:6iuwiwp5j7gzutht4aqk22cn,WANNABE,1484,897,3.2873563218390807,435
did:plc:rd4n7qx4sivspacse3sn63lx,WANNABE,1484,890,3.404814004376368,457
did:plc:vqyuknu6mdlaceeh37hbaysd,WANNABE,1483,2128,15.651898734177216,158
did:plc:sapfa3h3k2eheeiov5ny4mht,WANNABE,1483,685,7.961904761904762,105
did:plc:ouuq4264utencuj5ivswjjx7,WANNABE,1483,4127,6.50903294367694,941
did:plc:et5gvaezt77vwh5sk4umyyla,WANNABE,1483,7514,10.96288441145281,943
did:plc:wbrwnk4nsosamilatjz7rn7p,WANNABE,1482,691,5.794117647058823,204
did:plc:vof5necvfp7wbev3xh7o2j3u,WANNABE,1482,426,3.466666666666667,210
did:plc:q7szk36tzqwmrxbh22xbcl35,WANNABE,1481,1299,2.447080291970803,1096
did:plc:4cmnmttsfq2nrasg3rjtrupz,WANNABE,1481,6769,8.657286432160804,995
did:plc:2ssr7e6f2oqmb5sojptlj3ui,WANNABE,1481,1134,5.3605633802816905,355
did:plc:dmssyabfm4ehzzadrbihotaz,WANNABE,1481,1491,7.11864406779661,295
did:plc:oxavdwcdgackjufskg2j7ag2,WANNABE,1480,6948,9.29512893982808,1047
did:plc:i4b4hacf3pcfacm46qz7lh7n,WANNABE,1479,822,4.8392156862745095,255
did:plc:75bfae3m3qiqvzcext26vtzv,WANNABE,1479,1850,5.285984848484849,528
did:plc:vbvgwi3h3gfxfcck2dwq6kwr,WANNABE,1479,1354,3.8177083333333335,576
did:plc:7r67x3bzxel2nkhbkunjykss,WANNABE,1478,883,6.754010695187166,187
did:plc:ixfuitg3btplmeb4njcmpa7d,WANNABE,1478,1268,3.405448717948718,624
did:plc:zpgsn7i6affifko2rfgumc5h,WANNABE,1478,113,3.1846153846153844,65
did:plc:xh3retllcgtoiyaja73nf7p5,WANNABE,1478,213,2.054054054054054,259
did:plc:tuk4beakmsz3xzbrzg6ksq2f,WANNABE,1478,34,1.1497975708502024,247
did:plc:3h3rh2hdsvmjbi4fkwhasvah,WANNABE,1478,594,3.108552631578948,304
did:plc:4jc3okcenipmjl5pjxzckty6,WANNABE,1477,1502,2.0025100401606424,1992
did:plc:iaxsj65caafa6dgfovsfi4xm,WANNABE,1477,2488,4.918075422626788,769
did:plc:xbbi7rbeeb6aauueoesuunam,WANNABE,1477,367,7.0,64
did:plc:k4hj3vagk7srhojiuxzhvax4,WANNABE,1477,913,10.158730158730158,126
did:plc:7q6rwx336lzoijeipgv33uef,WANNABE,1476,468,2.700617283950617,324
did:plc:zsx7tj2775s7fha5rj2b2hmo,WANNABE,1476,240,2.218340611353712,229
did:plc:5j6cqgersfkfvh4dugc3hsfo,WANNABE,1476,1288,3.2863795110593714,859
did:plc:5fnw5i7bluseygc2ieaynnqe,WANNABE,1476,184,4.257575757575758,66
did:plc:hdshgeudt6ubntpkccshvaz2,WANNABE,1475,631,10.89873417721519,79
did:plc:l4ybmepkghzfliz7vaxaaow5,WANNABE,1473,2193,5.854014598540146,548
did:plc:4k67al4jllhythvbyv66fbh4,WANNABE,1473,75,2.491228070175439,57
did:plc:ybilk26yb4lsskd5p4hx4mzz,WANNABE,1473,1190,3.441340782122905,716
did:plc:uwnkgeukcodbl7wm2dpo5cyb,WANNABE,1473,9084,4.7734375,3456
did:plc:a475mzvwps4ejadmrjkdjoxg,WANNABE,1472,2832,29.88095238095238,126
did:plc:gglv23ontj7mdufedskcybmo,WANNABE,1471,3837,4.532830188679245,1325
did:plc:dnvpi77gppcosuglhn7nngk3,WANNABE,1471,888,3.531779661016949,472
did:plc:dmqr6cxd72bcmqwflrleil2b,WANNABE,1471,438,6.220183486238532,109
did:plc:7c3g5tjlrg6mycnsnhzeoutf,WANNABE,1470,1957,6.4075723830734965,449
did:plc:dzyjbitsp747w6vckzbmrfat,WANNABE,1470,187,1.859504132231405,242
did:plc:armz6ixius6yxpj5eknvd5vw,WANNABE,1470,92,1.1535380507343125,749
did:plc:nybpng5ba6nktbervhyukd6w,WANNABE,1470,361,2.553113553113553,273
did:plc:x3czvfpxx5o47ar5gdd4bzti,WANNABE,1469,1260,3.8197932053175774,677
did:plc:pvt3k7dtmm2jbynmsn26in2j,WANNABE,1469,25,2.3684210526315788,19
did:plc:eo2kqyuvavdm6eex43kzjfjt,WANNABE,1469,5956,7.1395939086294415,1182
did:plc:sp2yojts7p7ckrenl5bmlseu,WANNABE,1469,150,2.4814814814814814,135
did:plc:23yj7kp6b7tqvwil7lxhfbq6,WANNABE,1468,43471,90.72375690607734,543
did:plc:we5umjjlebl26uz3rocdr7e4,WANNABE,1468,184,2.8545454545454545,110
did:plc:33cdexy66b25y2wrp5ggcckn,WANNABE,1468,590,3.183734939759036,332
did:plc:u4t46uuuo3fw4p5arnwermgk,WANNABE,1467,10150,6.239687364307425,2303
did:plc:5w5a5lfz7nycal5lnnpflmdi,WANNABE,1467,440,2.467741935483871,372
did:plc:xao2ic5u3dhc6hwcx5uosjrv,WANNABE,1467,3734,7.41527446300716,838
did:plc:lfvdegtjukvir6x6uv76c4bv,WANNABE,1466,1696,14.783216783216783,143
did:plc:kwtgy37pwflrfky7rfewbxev,WANNABE,1466,180,5.294117647058823,51
did:plc:c44nnwuv2wlgykkhlkih3d6y,WANNABE,1465,1384,2.7977401129943504,885
did:plc:xnanzrmwkjvaj4sezphbdcgj,WANNABE,1465,312,4.008196721311475,122
did:plc:ldephjmsjpz4bgbq5scncown,WANNABE,1464,1701,3.465197215777262,862
did:plc:v7mbyucm24fbpcdwvichnlym,WANNABE,1464,2104,3.9564134495641343,803
did:plc:rescm35ujm6t2nm56rdij22p,WANNABE,1464,282,3.18562874251497,167
did:plc:lpfudod3u76u5kf7fayn2zx2,WANNABE,1464,3559,4.259344012204424,1311
did:plc:nte5cdvr6ci6nxfdlraf6xca,WANNABE,1464,6959,8.747609942638624,1046
did:plc:vtrv54jdipuxl2v5atwruhju,WANNABE,1462,17604,19.966697502312677,1081
did:plc:u43t6aassqvmlryophdh3ifm,WANNABE,1462,7310,8.447963800904978,1105
did:plc:sknwhvvbrafdkedlpv2f6hus,WANNABE,1462,185,1.289012003693444,1083
did:plc:njzvjvzs4j6ehyl7wxz47kjd,WANNABE,1462,3811,10.186,500
did:plc:s6sgrx56ezboxp57ermsb55e,WANNABE,1462,5065,5.044604316546763,1390
did:plc:64dbyvjkl4wc556c2vnlezc5,WANNABE,1462,3350,6.4174174174174174,666
did:plc:k4tdbvf75fai4sqzmuwzjgq7,WANNABE,1461,2099,3.7531572904707233,871
did:plc:bqqoclv3fioml4pi3futjsfp,WANNABE,1461,438,2.6904761904761907,294
did:plc:yckqrj3j352dq5rsjr2t3vwy,WANNABE,1461,392,7.351351351351352,74
